series,selectedConfig,algorithm,taxiCount,clientCount,taxiSeatCount,spawnScenario,runIndex,worldSeed,tickBlock,servedRequestsSum,finishedRequestsSum,waitingTimeSum,waitingTimeCount,rows,activeClientsMean,servedRequestsMean,finishedRequestsMean,calcTimeMillisMean,waitingTimeAvg
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,2,1,77,9,6,9.716666666666667,9,1,4.0,9.0,6.0,0.00278,1.0796296296296297
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,2,1,78,4,7,3.933333333333333,4,1,3.0,4.0,7.0,0.002746,0.9833333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,2,1,79,3,2,3.7,3,1,1.0,3.0,2.0,0.002649,1.2333333333333334
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,2,1,80,12,7,24.95,12,1,7.0,12.0,7.0,0.00285,2.0791666666666666
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,2,1,81,5,11,11.5,5,1,5.0,5.0,11.0,0.002736,2.3
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,2,1,82,7,6,7.05,7,1,3.0,7.0,6.0,0.002852,1.0071428571428571
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,2,1,83,6,5,8.6,6,1,4.0,6.0,5.0,0.002754,1.4333333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,2,1,84,4,6,8.066666666666666,4,1,2.0,4.0,6.0,0.002681,2.0166666666666666
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,2,1,85,2,2,5.616666666666666,2,1,2.0,2.0,2.0,0.002711,2.808333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,2,1,86,7,6,13.133333333333333,7,1,4.0,7.0,6.0,0.002698,1.8761904761904762
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,2,1,87,0,2,0.0,0,1,1.0,0.0,2.0,0.002693,
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,0,9,4,7.0,9,1,3.0,9.0,4.0,0.002347,0.7777777777777778
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,1,7,11,8.466666666666667,7,1,5.0,7.0,11.0,0.00202,1.2095238095238094
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,2,8,7,11.983333333333333,8,1,4.0,8.0,7.0,0.00198,1.4979166666666666
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,3,6,3,9.35,6,1,3.0,6.0,3.0,0.002135,1.5583333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,4,5,6,9.983333333333333,5,1,4.0,5.0,6.0,0.001938,1.9966666666666666
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,5,4,7,4.1,4,1,3.0,4.0,7.0,0.00226,1.025
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,6,11,8,20.783333333333335,11,1,5.0,11.0,8.0,0.002188,1.8893939393939396
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,7,11,9,20.2,11,1,5.0,11.0,9.0,0.002254,1.8363636363636362
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,8,7,8,11.183333333333334,7,1,5.0,7.0,8.0,0.00218,1.5976190476190477
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,9,5,7,4.7,5,1,4.0,5.0,7.0,0.002196,0.9400000000000001
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,10,11,8,13.333333333333334,11,1,5.0,11.0,8.0,0.002292,1.2121212121212122
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,11,7,11,9.0,7,1,5.0,7.0,11.0,0.002156,1.2857142857142858
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,12,9,5,11.366666666666667,9,1,4.0,9.0,5.0,0.00225,1.262962962962963
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,13,9,11,12.0,9,1,7.0,9.0,11.0,0.00225,1.3333333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,14,4,5,5.583333333333333,4,1,3.0,4.0,5.0,0.002244,1.3958333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,15,8,7,14.883333333333333,8,1,5.0,8.0,7.0,0.002259,1.8604166666666666
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,16,8,9,9.0,8,1,5.0,8.0,9.0,0.002272,1.125
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,17,6,6,8.3,6,1,3.0,6.0,6.0,0.00225,1.3833333333333335
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,18,8,7,9.5,8,1,4.0,8.0,7.0,0.002283,1.1875
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,19,6,9,6.033333333333333,6,1,5.0,6.0,9.0,0.002256,1.0055555555555555
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,20,10,8,13.95,10,1,5.0,10.0,8.0,0.002316,1.395
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,21,12,11,28.266666666666666,12,1,7.0,12.0,11.0,0.002354,2.3555555555555556
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,22,4,7,5.066666666666666,4,1,2.0,4.0,7.0,0.002221,1.2666666666666666
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,23,9,6,8.083333333333334,9,1,3.0,9.0,6.0,0.002309,0.8981481481481483
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,24,6,5,6.283333333333333,6,1,5.0,6.0,5.0,0.002303,1.0472222222222223
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,25,10,8,16.966666666666665,10,1,5.0,10.0,8.0,0.002383,1.6966666666666665
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,26,9,11,9.233333333333333,9,1,5.0,9.0,11.0,0.002383,1.025925925925926
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,27,2,7,3.05,2,1,2.0,2.0,7.0,0.002278,1.525
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,28,12,7,15.583333333333334,12,1,4.0,12.0,7.0,0.002454,1.2986111111111112
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,29,6,9,4.066666666666666,6,1,5.0,6.0,9.0,0.002376,0.6777777777777777
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,30,4,4,6.783333333333333,4,1,2.0,4.0,4.0,0.002345,1.6958333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,31,12,10,18.0,12,1,5.0,12.0,10.0,0.00242,1.5
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,32,6,8,9.283333333333333,6,1,4.0,6.0,8.0,0.00238,1.5472222222222223
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,33,11,7,16.8,11,1,5.0,11.0,7.0,0.002487,1.5272727272727273
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,34,12,12,26.416666666666668,12,1,7.0,12.0,12.0,0.002436,2.201388888888889
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,35,12,14,21.216666666666665,12,1,7.0,12.0,14.0,0.002537,1.7680555555555555
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,36,7,7,15.433333333333334,7,1,5.0,7.0,7.0,0.002413,2.204761904761905
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,37,4,5,6.75,4,1,3.0,4.0,5.0,0.002429,1.6875
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,38,9,6,10.55,9,1,4.0,9.0,6.0,0.002494,1.1722222222222223
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,39,5,10,6.633333333333334,5,1,4.0,5.0,10.0,0.002422,1.3266666666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,40,7,4,11.35,7,1,3.0,7.0,4.0,0.002395,1.6214285714285714
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,41,5,8,5.366666666666666,5,1,3.0,5.0,8.0,0.002466,1.0733333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,42,9,8,22.916666666666668,9,1,5.0,9.0,8.0,0.00247,2.5462962962962963
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,43,4,6,4.65,4,1,3.0,4.0,6.0,0.002445,1.1625
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,44,10,4,32.28333333333333,10,1,4.0,10.0,4.0,0.002519,3.228333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,45,5,9,6.316666666666666,5,1,3.0,5.0,9.0,0.002437,1.2633333333333332
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,46,8,8,15.966666666666667,8,1,4.0,8.0,8.0,0.002461,1.9958333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,47,9,7,14.683333333333334,9,1,4.0,9.0,7.0,0.002506,1.6314814814814815
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,48,7,6,14.116666666666667,7,1,4.0,7.0,6.0,0.002434,2.0166666666666666
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,49,3,7,6.55,3,1,3.0,3.0,7.0,0.002409,2.183333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,50,6,3,14.766666666666667,6,1,3.0,6.0,3.0,0.0025,2.4611111111111112
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,51,12,10,22.733333333333334,12,1,6.0,12.0,10.0,0.002587,1.8944444444444446
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,52,8,9,24.05,8,1,6.0,8.0,9.0,0.002531,3.00625
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,53,7,9,34.63333333333333,7,1,6.0,7.0,9.0,0.002543,4.947619047619048
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,54,11,9,18.116666666666667,11,1,5.0,11.0,9.0,0.002598,1.646969696969697
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,55,7,11,23.05,7,1,5.0,7.0,11.0,0.002476,3.292857142857143
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,56,7,7,10.666666666666666,7,1,4.0,7.0,7.0,0.002538,1.5238095238095237
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,57,8,6,15.8,8,1,3.0,8.0,6.0,0.002736,1.975
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,58,11,7,18.25,11,1,6.0,11.0,7.0,0.002699,1.6590909090909092
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,59,5,9,7.033333333333333,5,1,4.0,5.0,9.0,0.002662,1.4066666666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,60,4,4,2.566666666666667,4,1,3.0,4.0,4.0,0.002623,0.6416666666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,61,7,7,13.166666666666666,7,1,3.0,7.0,7.0,0.002639,1.880952380952381
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,62,12,9,21.583333333333332,12,1,5.0,12.0,9.0,0.002754,1.798611111111111
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,63,4,7,5.733333333333333,4,1,5.0,4.0,7.0,0.002595,1.4333333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,64,7,9,9.1,7,1,5.0,7.0,9.0,0.002692,1.3
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,65,6,7,9.85,6,1,3.0,6.0,7.0,0.002654,1.6416666666666666
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,66,3,1,6.5,3,1,1.0,3.0,1.0,0.002636,2.1666666666666665
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,67,9,9,15.566666666666666,9,1,6.0,9.0,9.0,0.002747,1.7296296296296296
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,68,8,7,14.183333333333334,8,1,5.0,8.0,7.0,0.002657,1.7729166666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,69,3,5,5.516666666666667,3,1,2.0,3.0,5.0,0.002688,1.8388888888888888
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,70,11,7,14.8,11,1,4.0,11.0,7.0,0.002729,1.3454545454545455
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,71,9,9,12.3,9,1,6.0,9.0,9.0,0.002719,1.3666666666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,72,4,8,8.85,4,1,4.0,4.0,8.0,0.002733,2.2125
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,73,6,6,7.133333333333334,6,1,3.0,6.0,6.0,0.002726,1.1888888888888889
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,74,3,2,6.6,3,1,1.0,3.0,2.0,0.002932,2.1999999999999997
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,75,8,6,17.216666666666665,8,1,4.0,8.0,6.0,0.002841,2.152083333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,76,6,7,12.216666666666667,6,1,4.0,6.0,7.0,0.002796,2.036111111111111
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,77,11,8,25.483333333333334,11,1,6.0,11.0,8.0,0.002901,2.316666666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,78,8,10,12.35,8,1,4.0,8.0,10.0,0.002886,1.54375
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,79,3,7,7.8,3,1,5.0,3.0,7.0,0.002755,2.6
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,80,11,6,22.533333333333335,11,1,6.0,11.0,6.0,0.002911,2.048484848484849
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,81,9,11,16.05,9,1,6.0,9.0,11.0,0.00289,1.7833333333333334
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,82,4,5,6.383333333333334,4,1,3.0,4.0,5.0,0.002891,1.5958333333333334
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,83,5,5,6.016666666666667,5,1,3.0,5.0,5.0,0.00283,1.2033333333333334
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,84,5,6,7.666666666666667,5,1,2.0,5.0,6.0,0.002797,1.5333333333333334
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,85,6,4,12.083333333333334,6,1,3.0,6.0,4.0,0.002905,2.013888888888889
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,86,6,7,10.183333333333334,6,1,5.0,6.0,7.0,0.002826,1.6972222222222222
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,3,2,87,0,2,0.0,0,1,1.0,0.0,2.0,0.00287,
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,0,3,0,4.433333333333334,3,1,1.0,3.0,0.0,0.002296,1.4777777777777779
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,1,3,5,2.7333333333333334,3,1,2.0,3.0,5.0,0.00231,0.9111111111111111
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,2,11,10,12.366666666666667,11,1,5.0,11.0,10.0,0.002296,1.1242424242424243
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,3,4,3,5.216666666666667,4,1,3.0,4.0,3.0,0.002167,1.3041666666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,4,9,5,12.85,9,1,5.0,9.0,5.0,0.002245,1.4277777777777778
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,5,6,8,10.816666666666666,6,1,5.0,6.0,8.0,0.002216,1.8027777777777778
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,6,6,10,10.183333333333334,6,1,4.0,6.0,10.0,0.00228,1.6972222222222222
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,7,7,6,11.2,7,1,3.0,7.0,6.0,0.00247,1.5999999999999999
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,8,8,7,9.683333333333334,8,1,5.0,8.0,7.0,0.002326,1.2104166666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,9,5,5,8.316666666666666,5,1,2.0,5.0,5.0,0.002661,1.6633333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,10,6,6,7.4,6,1,3.0,6.0,6.0,0.002447,1.2333333333333334
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,11,7,8,11.166666666666666,7,1,4.0,7.0,8.0,0.002346,1.5952380952380951
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,12,5,4,5.683333333333334,5,1,3.0,5.0,4.0,0.002357,1.1366666666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,13,7,4,8.3,7,1,3.0,7.0,4.0,0.002379,1.1857142857142857
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,14,8,12,13.266666666666667,8,1,4.0,8.0,12.0,0.002375,1.6583333333333334
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,15,10,6,16.7,10,1,5.0,10.0,6.0,0.002517,1.67
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,16,6,12,6.683333333333334,6,1,4.0,6.0,12.0,0.002382,1.113888888888889
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,17,7,4,16.516666666666666,7,1,3.0,7.0,4.0,0.002378,2.3595238095238096
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,18,6,5,7.833333333333333,6,1,3.0,6.0,5.0,0.00238,1.3055555555555556
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,19,3,6,1.7833333333333334,3,1,2.0,3.0,6.0,0.002426,0.5944444444444444
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,20,10,6,11.833333333333334,10,1,4.0,10.0,6.0,0.002413,1.1833333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,21,9,8,12.6,9,1,5.0,9.0,8.0,0.002354,1.4
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,22,10,10,17.333333333333332,10,1,6.0,10.0,10.0,0.002404,1.7333333333333332
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,23,9,12,13.233333333333333,9,1,4.0,9.0,12.0,0.002487,1.4703703703703703
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,24,11,11,15.316666666666666,11,1,6.0,11.0,11.0,0.002534,1.3924242424242423
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,25,11,9,19.166666666666668,11,1,5.0,11.0,9.0,0.002431,1.7424242424242424
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,26,10,8,17.833333333333332,10,1,7.0,10.0,8.0,0.035771,1.7833333333333332
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,27,8,10,11.7,8,1,5.0,8.0,10.0,0.002441,1.4625
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,28,10,13,11.75,10,1,6.0,10.0,13.0,0.00239,1.175
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,29,5,5,4.866666666666666,5,1,3.0,5.0,5.0,0.002409,0.9733333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,30,5,5,7.1,5,1,2.0,5.0,5.0,0.002368,1.42
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,31,7,6,11.7,7,1,4.0,7.0,6.0,0.00239,1.6714285714285713
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,32,11,9,15.633333333333333,11,1,5.0,11.0,9.0,0.002443,1.4212121212121211
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,33,3,7,2.716666666666667,3,1,3.0,3.0,7.0,0.002366,0.9055555555555556
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,34,8,5,14.683333333333334,8,1,4.0,8.0,5.0,0.002431,1.8354166666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,35,8,8,9.633333333333333,8,1,3.0,8.0,8.0,0.002407,1.2041666666666666
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,36,10,9,15.933333333333334,10,1,6.0,10.0,9.0,0.002497,1.5933333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,37,8,8,15.216666666666667,8,1,4.0,8.0,8.0,0.002481,1.9020833333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,38,7,7,15.283333333333333,7,1,5.0,7.0,7.0,0.002489,2.183333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,39,7,11,13.616666666666667,7,1,4.0,7.0,11.0,0.00243,1.9452380952380952
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,40,6,2,9.483333333333333,6,1,4.0,6.0,2.0,0.00246,1.5805555555555555
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,41,9,10,15.816666666666666,9,1,5.0,9.0,10.0,0.002477,1.7574074074074073
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,42,5,5,7.316666666666666,5,1,3.0,5.0,5.0,0.002488,1.4633333333333334
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,43,4,6,7.6,4,1,3.0,4.0,6.0,0.002468,1.9
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,44,10,9,17.883333333333333,10,1,6.0,10.0,9.0,0.002474,1.7883333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,45,9,10,17.566666666666666,9,1,4.0,9.0,10.0,0.002467,1.9518518518518517
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,46,9,6,20.766666666666666,9,1,5.0,9.0,6.0,0.002496,2.3074074074074074
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,47,7,11,8.933333333333334,7,1,5.0,7.0,11.0,0.00243,1.2761904761904763
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,48,9,6,7.916666666666667,9,1,3.0,9.0,6.0,0.002518,0.8796296296296297
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,49,7,4,8.583333333333334,7,1,4.0,7.0,4.0,0.002455,1.2261904761904763
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,50,8,10,13.466666666666667,8,1,6.0,8.0,10.0,0.002482,1.6833333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,51,10,11,13.933333333333334,10,1,5.0,10.0,11.0,0.002554,1.3933333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,52,10,11,12.483333333333333,10,1,5.0,10.0,11.0,0.002495,1.2483333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,53,3,4,2.7666666666666666,3,1,2.0,3.0,4.0,0.002434,0.9222222222222222
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,54,5,4,8.883333333333333,5,1,3.0,5.0,4.0,0.002441,1.7766666666666666
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,55,5,4,6.733333333333333,5,1,3.0,5.0,4.0,0.002486,1.3466666666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,56,10,10,19.95,10,1,6.0,10.0,10.0,0.002469,1.9949999999999999
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,57,8,10,13.683333333333334,8,1,5.0,8.0,10.0,0.002479,1.7104166666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,58,7,5,14.5,7,1,3.0,7.0,5.0,0.002537,2.0714285714285716
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,59,7,8,13.266666666666667,7,1,5.0,7.0,8.0,0.002568,1.8952380952380954
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,60,7,8,8.6,7,1,4.0,7.0,8.0,0.00249,1.2285714285714284
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,61,8,7,7.966666666666667,8,1,4.0,8.0,7.0,0.002566,0.9958333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,62,9,8,14.45,9,1,6.0,9.0,8.0,0.002507,1.6055555555555554
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,63,4,6,3.7666666666666666,4,1,4.0,4.0,6.0,0.002517,0.9416666666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,64,5,6,7.166666666666667,5,1,3.0,5.0,6.0,0.002461,1.4333333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,65,4,3,3.85,4,1,1.0,4.0,3.0,0.002552,0.9625
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,66,9,7,15.25,9,1,5.0,9.0,7.0,0.002549,1.6944444444444444
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,4,3,67,3,5,8.7,3,1,2.0,3.0,5.0,0.002461,2.9
